Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Midt-Norge RHF,41,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Midt-Norge RHF,41,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Midt-Norge RHF,46,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Nord RHF,48,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Nord RHF,50,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Nord RHF,50,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Nord RHF,50,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Sør-Øst RHF,40,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Sør-Øst RHF,42,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Sør-Øst RHF,47,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Sør-Øst RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Vest RHF,33,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Vest RHF,37,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Vest RHF,40,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Median ventetid i PHV i antall dager,Helse Vest RHF,34,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Midt-Norge RHF,8375,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Midt-Norge RHF,8218,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Midt-Norge RHF,9276,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Midt-Norge RHF,8750,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658776
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Nord RHF,5511,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Nord RHF,5462,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Nord RHF,4808,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Nord RHF,5055,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,883658752
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Sør-Øst RHF,34174,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Sør-Øst RHF,34198,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Sør-Øst RHF,34352,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Sør-Øst RHF,33369,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,991324968
2021,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Vest RHF,11557,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2022,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Vest RHF,11641,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2023,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Vest RHF,12156,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2024,Gjennomsnittlig og median ventetid i psykisk helsevern for voksne,Totalt antall påbegynt helsehjelp i PHV,Helse Vest RHF,11985,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,373,983658725
2021,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Midt-Norge RHF,"57,90",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2022,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Midt-Norge RHF,"60,79",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2023,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Midt-Norge RHF,"75,15",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2024,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Midt-Norge RHF,"76,25",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2021,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Nord RHF,"68,79",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2022,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Nord RHF,"69,57",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2023,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Nord RHF,"71,87",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2024,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Nord RHF,"72,21",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2021,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Sør-Øst RHF,"60,22",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2022,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Sør-Øst RHF,"68,28",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2023,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Sør-Øst RHF,"75,63",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2024,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Sør-Øst RHF,"79,34",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2021,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Vest RHF,"67,87",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2022,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Vest RHF,"69,74",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2023,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Vest RHF,"71,17",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2024,Gjennomsnittlig og median ventetid i somatisk helse,Gjennomsnittlig ventetid i somatikk i antall dager,Helse Vest RHF,"72,44",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2021,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Midt-Norge RHF,48,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2022,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Midt-Norge RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2023,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Midt-Norge RHF,56,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2024,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Midt-Norge RHF,56,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2021,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Nord RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2022,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Nord RHF,50,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2023,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Nord RHF,53,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2024,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Nord RHF,51,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2021,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Sør-Øst RHF,43,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2022,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Sør-Øst RHF,50,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2023,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Sør-Øst RHF,55,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2024,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Sør-Øst RHF,55,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2021,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Vest RHF,54,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2022,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Vest RHF,55,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2023,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Vest RHF,56,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2024,Gjennomsnittlig og median ventetid i somatisk helse,Median ventetid i somatikk i antall dager,Helse Vest RHF,59,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2021,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Midt-Norge RHF,136153,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2022,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Midt-Norge RHF,133371,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2023,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Midt-Norge RHF,146695,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2024,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Midt-Norge RHF,145546,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658776
2021,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Nord RHF,101092,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2022,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Nord RHF,96365,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2023,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Nord RHF,96098,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2024,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Nord RHF,101805,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,883658752
2021,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Sør-Øst RHF,491146,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2022,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Sør-Øst RHF,492102,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2023,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Sør-Øst RHF,498213,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2024,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Sør-Øst RHF,495131,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,991324968
2021,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Vest RHF,189199,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2022,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Vest RHF,182523,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2023,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Vest RHF,193287,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2024,Gjennomsnittlig og median ventetid i somatisk helse,Totalt antall påbegynt helsehjelp i somatikk,Helse Vest RHF,192180,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,374,983658725
2021,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Midt-Norge RHF,"27,12",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,983658776
2022,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Midt-Norge RHF,"26,65",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,983658776
2023,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Midt-Norge RHF,"28,82",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,983658776
2024,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Midt-Norge RHF,"22,30",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,983658776
2021,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Nord RHF,"42,63",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,883658752
2022,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Nord RHF,"39,35",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,883658752
2023,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Nord RHF,"46,02",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,883658752
2024,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Nord RHF,"39,61",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,883658752
2021,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Sør-Øst RHF,"32,52",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,991324968
2022,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Sør-Øst RHF,"31,03",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,991324968
2023,Gjennomsnittlig og median ventetid i tverrfaglig spesialisert rusbehandling,Gjennomsnittlig ventetid i TSB i antall dager,Helse Sør-Øst RHF,"32,32",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,375,991324968
